	label	area	largest_area	number_of_components	height	width
1778	Loose Silky-bent	1944.5	1944.5	1	200	200
1779	Loose Silky-bent	977.5	977.5	2	200	200
1780	Loose Silky-bent	889.5	889.5	1	200	200
1781	Loose Silky-bent	937.0	937.0	3	200	200
1782	Loose Silky-bent	5340.0	5035.5	3	200	200
1783	Loose Silky-bent	1486.0	1486.0	1	200	200
1784	Loose Silky-bent	1532.5	1532.5	1	200	200
1785	Loose Silky-bent	1462.5	1462.5	4	200	200
1786	Loose Silky-bent	534.5	534.5	1	200	200
1787	Loose Silky-bent	1412.0	1412.0	7	200	200
1788	Loose Silky-bent	907.0	907.0	1	200	200
1789	Loose Silky-bent	790.5	790.5	2	200	200
1790	Loose Silky-bent	5197.5	5197.5	1	200	200
1791	Loose Silky-bent	2017.5	2017.5	3	200	200
1792	Loose Silky-bent	2671.0	2671.0	1	200	200
1793	Loose Silky-bent	282.0	282.0	7	200	200
1794	Loose Silky-bent	599.0	304.5	14	200	200
1795	Loose Silky-bent	10339.0	9827.0	30	200	200
1796	Loose Silky-bent	382.0	382.0	4	200	200
1797	Loose Silky-bent	356.5	356.5	7	200	200
1798	Loose Silky-bent	1238.0	1238.0	1	200	200
1799	Loose Silky-bent	0.0	243.5	3	200	200
1800	Loose Silky-bent	1514.5	1514.5	1	200	200
1801	Loose Silky-bent	7750.0	7750.0	4	200	200
1802	Loose Silky-bent	3282.0	3282.0	2	200	200
1803	Loose Silky-bent	1803.0	1803.0	10	200	200
1804	Loose Silky-bent	4077.5	1429.0	24	200	200
1805	Loose Silky-bent	2403.5	2403.5	2	200	200
1806	Loose Silky-bent	528.5	528.5	7	200	200
1807	Loose Silky-bent	11614.0	10973.5	20	200	200
1808	Loose Silky-bent	4009.5	2426.0	2	200	200
1809	Loose Silky-bent	4891.0	4530.0	8	200	200
1810	Loose Silky-bent	3524.5	3524.5	4	200	200
1811	Loose Silky-bent	0.0	0.0	0	200	200
1812	Loose Silky-bent	2082.0	1572.5	3	200	200
1813	Loose Silky-bent	734.5	734.5	5	200	200
1814	Loose Silky-bent	1680.5	1680.5	1	200	200
1815	Loose Silky-bent	8000.5	5443.5	5	200	200
1816	Loose Silky-bent	0.0	242.0	9	200	200
1817	Loose Silky-bent	802.0	802.0	1	200	200
1818	Loose Silky-bent	344.0	344.0	9	200	200
1819	Loose Silky-bent	475.5	475.5	11	200	200
1820	Loose Silky-bent	268.5	268.5	7	200	200
1821	Loose Silky-bent	2833.0	1671.0	7	200	200
1822	Loose Silky-bent	453.0	453.0	3	200	200
1823	Loose Silky-bent	1026.0	1026.0	1	200	200
1824	Loose Silky-bent	0.0	160.0	6	200	200
1825	Loose Silky-bent	2465.0	2465.0	1	200	200
1826	Loose Silky-bent	541.5	541.5	3	200	200
1827	Loose Silky-bent	1139.5	1139.5	5	200	200
1828	Loose Silky-bent	3122.5	3122.5	2	200	200
1829	Loose Silky-bent	2696.5	2696.5	1	200	200
1830	Loose Silky-bent	1684.0	1684.0	2	200	200
1831	Loose Silky-bent	1648.5	1648.5	1	200	200
1832	Loose Silky-bent	778.5	499.5	10	200	200
1833	Loose Silky-bent	5342.0	4609.5	11	200	200
1834	Loose Silky-bent	1139.5	1139.5	2	200	200
1835	Loose Silky-bent	2833.5	2364.0	3	200	200
1836	Loose Silky-bent	8773.5	8773.5	9	200	200
1837	Loose Silky-bent	1005.5	1005.5	1	200	200
1838	Loose Silky-bent	1872.5	1872.5	2	200	200
1839	Loose Silky-bent	1125.0	1125.0	1	200	200
1840	Loose Silky-bent	605.5	605.5	5	200	200
1841	Loose Silky-bent	1385.0	1385.0	3	200	200
1842	Loose Silky-bent	1718.5	1718.5	11	200	200
1843	Loose Silky-bent	8577.5	8577.5	1	200	200
1844	Loose Silky-bent	2535.5	1637.0	5	200	200
1845	Loose Silky-bent	966.5	966.5	5	200	200
1846	Loose Silky-bent	0.0	234.0	8	200	200
1847	Loose Silky-bent	967.0	508.0	18	200	200
1848	Loose Silky-bent	3190.5	3190.5	1	200	200
1849	Loose Silky-bent	989.5	989.5	6	200	200
1850	Loose Silky-bent	933.5	933.5	3	200	200
1851	Loose Silky-bent	3418.0	1588.5	11	200	200
1852	Loose Silky-bent	2652.5	2209.5	8	200	200
1853	Loose Silky-bent	1860.5	1086.0	2	200	200
1854	Loose Silky-bent	1454.0	1454.0	3	200	200
1855	Loose Silky-bent	1888.5	1888.5	2	200	200
1856	Loose Silky-bent	1019.5	698.0	9	200	200
1857	Loose Silky-bent	1064.5	1064.5	2	200	200
1858	Loose Silky-bent	957.5	689.5	36	200	200
1859	Loose Silky-bent	1421.5	1421.5	2	200	200
1860	Loose Silky-bent	721.5	721.5	3	200	200
1861	Loose Silky-bent	2307.5	2307.5	2	200	200
1862	Loose Silky-bent	1914.0	620.5	28	200	200
1863	Loose Silky-bent	2373.5	2011.5	3	200	200
1864	Loose Silky-bent	1294.5	730.0	10	200	200
1865	Loose Silky-bent	1314.0	1314.0	11	200	200
1866	Loose Silky-bent	0.0	191.0	3	200	200
1867	Loose Silky-bent	1283.0	1283.0	2	200	200
1868	Loose Silky-bent	2301.5	2301.5	1	200	200
1869	Loose Silky-bent	1344.0	823.0	7	200	200
1870	Loose Silky-bent	2349.0	916.0	7	200	200
1871	Loose Silky-bent	4124.5	3045.5	8	200	200
1872	Loose Silky-bent	2055.0	2055.0	1	200	200
1873	Loose Silky-bent	417.5	417.5	11	200	200
1874	Loose Silky-bent	353.5	353.5	32	200	200
1875	Loose Silky-bent	789.5	789.5	7	200	200
1876	Loose Silky-bent	1512.5	1512.5	1	200	200
1877	Loose Silky-bent	847.5	847.5	1	200	200
1878	Loose Silky-bent	0.0	210.0	9	200	200
1879	Loose Silky-bent	2615.0	2118.0	8	200	200
1880	Loose Silky-bent	2474.0	2474.0	1	200	200
1881	Loose Silky-bent	0.0	222.5	10	200	200
1882	Loose Silky-bent	1175.5	677.5	3	200	200
1883	Loose Silky-bent	2914.0	2914.0	2	200	200
1884	Loose Silky-bent	2219.5	1119.5	4	200	200
1885	Loose Silky-bent	332.0	332.0	15	200	200
1886	Loose Silky-bent	1015.5	1015.5	1	200	200
1887	Loose Silky-bent	7098.0	7098.0	13	200	200
1888	Loose Silky-bent	1632.0	1632.0	6	200	200
1889	Loose Silky-bent	1028.0	1028.0	6	200	200
1890	Loose Silky-bent	560.5	560.5	6	200	200
1891	Loose Silky-bent	2389.5	1824.0	2	200	200
1892	Loose Silky-bent	3898.0	2629.5	13	200	200
1893	Loose Silky-bent	2233.0	2233.0	13	200	200
1894	Loose Silky-bent	2257.5	2257.5	1	200	200
1895	Loose Silky-bent	1102.0	410.5	18	200	200
1896	Loose Silky-bent	883.5	883.5	15	200	200
1897	Loose Silky-bent	1573.5	978.5	3	200	200
1898	Loose Silky-bent	10815.5	10815.5	5	200	200
1899	Loose Silky-bent	861.5	861.5	1	200	200
1900	Loose Silky-bent	2499.5	2499.5	5	200	200
1901	Loose Silky-bent	5426.0	4183.5	2	200	200
1902	Loose Silky-bent	1316.0	750.0	18	200	200
1903	Loose Silky-bent	1464.5	757.0	22	200	200
1904	Loose Silky-bent	2390.5	2390.5	1	200	200
1905	Loose Silky-bent	0.0	178.5	18	200	200
1906	Loose Silky-bent	1989.5	1989.5	2	200	200
1907	Loose Silky-bent	8244.0	7506.0	7	200	200
1908	Loose Silky-bent	611.5	347.5	6	200	200
1909	Loose Silky-bent	881.0	881.0	6	200	200
1910	Loose Silky-bent	2833.5	2833.5	3	200	200
1911	Loose Silky-bent	985.0	615.5	10	200	200
1912	Loose Silky-bent	1232.5	958.5	4	200	200
1913	Loose Silky-bent	673.0	392.0	4	200	200
1914	Loose Silky-bent	1635.0	1635.0	1	200	200
1915	Loose Silky-bent	8906.0	8906.0	17	200	200
1916	Loose Silky-bent	252.5	252.5	44	200	200
1917	Loose Silky-bent	696.0	404.0	13	200	200
1918	Loose Silky-bent	2984.5	2984.5	2	200	200
1919	Loose Silky-bent	1228.5	1228.5	1	200	200
1920	Loose Silky-bent	681.5	355.0	29	200	200
1921	Loose Silky-bent	1852.5	1852.5	2	200	200
1922	Loose Silky-bent	1353.5	1353.5	1	200	200
1923	Loose Silky-bent	1427.5	1427.5	1	200	200
1924	Loose Silky-bent	837.0	837.0	4	200	200
1925	Loose Silky-bent	809.5	809.5	6	200	200
1926	Loose Silky-bent	2464.0	2464.0	1	200	200
1927	Loose Silky-bent	427.0	427.0	8	200	200
1928	Loose Silky-bent	3412.5	2619.0	7	200	200
1929	Loose Silky-bent	1106.5	634.5	17	200	200
1930	Loose Silky-bent	1250.5	501.0	61	200	200
1931	Loose Silky-bent	788.0	788.0	1	200	200
1932	Loose Silky-bent	1089.5	751.5	5	200	200
1933	Loose Silky-bent	655.0	655.0	5	200	200
1934	Loose Silky-bent	730.0	730.0	1	200	200
1935	Loose Silky-bent	889.5	889.5	1	200	200
1936	Loose Silky-bent	2279.5	2279.5	23	200	200
1937	Scentless Mayweed	7806.0	7806.0	1	200	200
1938	Scentless Mayweed	6112.0	6112.0	1	200	200
1939	Scentless Mayweed	9091.0	9091.0	1	200	200
1940	Scentless Mayweed	13358.5	13358.5	1	200	200
1941	Scentless Mayweed	5806.0	5806.0	2	200	200
1942	Scentless Mayweed	5060.0	5060.0	1	200	200
1943	Scentless Mayweed	14086.0	14086.0	1	200	200
1944	Scentless Mayweed	12364.0	12364.0	1	200	200
1945	Scentless Mayweed	6158.5	6158.5	1	200	200
1946	Scentless Mayweed	7257.0	7257.0	1	200	200
1947	Scentless Mayweed	7007.0	7007.0	1	200	200
1948	Scentless Mayweed	10766.5	10766.5	1	200	200
1949	Scentless Mayweed	5638.5	5096.5	2	200	200
1950	Scentless Mayweed	7443.5	7443.5	1	200	200
1951	Scentless Mayweed	3223.0	3223.0	1	200	200
1952	Scentless Mayweed	6924.5	6924.5	1	200	200
1953	Scentless Mayweed	3952.0	3952.0	1	200	200
1954	Scentless Mayweed	17097.5	13927.0	2	200	200
1955	Scentless Mayweed	3674.5	3393.5	7	200	200
1956	Scentless Mayweed	7730.0	7730.0	1	200	200
1957	Scentless Mayweed	6302.5	6302.5	1	200	200
1958	Scentless Mayweed	9419.5	9419.5	1	200	200
1959	Scentless Mayweed	7868.0	7868.0	1	200	200
1960	Scentless Mayweed	13186.0	11730.0	13	200	200
1961	Scentless Mayweed	5310.0	5310.0	4	200	200
1962	Scentless Mayweed	7457.5	7457.5	1	200	200
1963	Scentless Mayweed	9429.0	9429.0	1	200	200
1964	Scentless Mayweed	9802.5	9802.5	1	200	200
1965	Scentless Mayweed	6922.0	5039.0	3	200	200
1966	Scentless Mayweed	8646.0	8646.0	1	200	200
1967	Scentless Mayweed	8375.0	8375.0	1	200	200
1968	Scentless Mayweed	6833.0	6833.0	2	200	200
1969	Scentless Mayweed	7189.0	7189.0	1	200	200
1970	Scentless Mayweed	8515.5	8515.5	1	200	200
1971	Scentless Mayweed	8726.5	8726.5	1	200	200
1972	Scentless Mayweed	6116.0	5822.5	4	200	200
1973	Scentless Mayweed	9017.0	8104.5	2	200	200
1974	Scentless Mayweed	12194.5	12194.5	1	200	200
1975	Scentless Mayweed	6832.5	5817.0	6	200	200
1976	Scentless Mayweed	9559.0	9559.0	1	200	200
1977	Scentless Mayweed	8813.5	6578.5	2	200	200
1978	Scentless Mayweed	6992.5	6992.5	1	200	200
1979	Scentless Mayweed	8162.0	8162.0	1	200	200
1980	Scentless Mayweed	7419.0	7419.0	1	200	200
1981	Scentless Mayweed	9951.0	9951.0	1	200	200
1982	Scentless Mayweed	6854.5	6854.5	30	200	200
1983	Scentless Mayweed	9525.5	9525.5	1	200	200
1984	Scentless Mayweed	11330.0	11330.0	1	200	200
1985	Scentless Mayweed	7918.0	7918.0	1	200	200
1986	Scentless Mayweed	6811.0	6811.0	1	200	200
1987	Scentless Mayweed	8003.5	8003.5	1	200	200
1988	Scentless Mayweed	8965.5	8965.5	3	200	200
1989	Scentless Mayweed	8589.0	8589.0	1	200	200
1990	Scentless Mayweed	6938.5	6938.5	1	200	200
1991	Scentless Mayweed	16121.5	16121.5	1	200	200
1992	Scentless Mayweed	6899.5	6519.5	2	200	200
1993	Scentless Mayweed	6988.0	6988.0	1	200	200
1994	Scentless Mayweed	9823.5	9823.5	1	200	200
1995	Scentless Mayweed	7427.5	7427.5	1	200	200
1996	Scentless Mayweed	4472.5	3570.0	11	200	200
1997	Scentless Mayweed	10387.5	7589.5	2	200	200
1998	Scentless Mayweed	5986.0	5986.0	1	200	200
1999	Scentless Mayweed	8070.5	8070.5	1	200	200
2000	Scentless Mayweed	6181.0	6181.0	1	200	200
2001	Scentless Mayweed	7051.5	7051.5	1	200	200
2002	Scentless Mayweed	5992.0	5992.0	1	200	200
2003	Scentless Mayweed	7522.0	6801.5	2	200	200
2004	Scentless Mayweed	7401.5	7401.5	1	200	200
2005	Scentless Mayweed	7088.5	7088.5	1	200	200
2006	Scentless Mayweed	10534.0	10084.5	3	200	200
2007	Scentless Mayweed	7144.5	7144.5	1	200	200
2008	Scentless Mayweed	6688.5	6688.5	1	200	200
2009	Scentless Mayweed	7412.5	7412.5	1	200	200
2010	Scentless Mayweed	4533.5	4533.5	1	200	200
2011	Scentless Mayweed	8283.5	6412.0	4	200	200
2012	Scentless Mayweed	8684.5	8684.5	1	200	200
2013	Scentless Mayweed	5603.5	5603.5	1	200	200
2014	Scentless Mayweed	7337.0	7337.0	1	200	200
2015	Scentless Mayweed	5251.5	5251.5	1	200	200
2016	Scentless Mayweed	7881.5	7881.5	1	200	200
2017	Scentless Mayweed	7550.0	7169.0	3	200	200
2018	Scentless Mayweed	8038.5	8038.5	1	200	200
2019	Scentless Mayweed	8447.5	8447.5	4	200	200
2020	Scentless Mayweed	9770.5	9770.5	1	200	200
2021	Scentless Mayweed	8920.5	8920.5	1	200	200
2022	Scentless Mayweed	5712.0	4968.0	2	200	200
2023	Scentless Mayweed	10790.5	10790.5	2	200	200
2024	Scentless Mayweed	8677.0	8677.0	1	200	200
2025	Scentless Mayweed	7323.0	7323.0	1	200	200
2026	Scentless Mayweed	7243.5	7243.5	1	200	200
2027	Scentless Mayweed	10671.5	10671.5	1	200	200
2028	Scentless Mayweed	7715.0	7715.0	1	200	200
2029	Scentless Mayweed	4592.0	4592.0	9	200	200
2030	Scentless Mayweed	7173.0	7173.0	1	200	200
2031	Scentless Mayweed	7841.5	7841.5	1	200	200
2032	Scentless Mayweed	7783.0	7783.0	1	200	200
2033	Scentless Mayweed	7466.5	7466.5	1	200	200
2034	Scentless Mayweed	7338.0	7010.0	2	200	200
2035	Scentless Mayweed	4276.5	4276.5	3	200	200
2036	Scentless Mayweed	5823.5	5823.5	1	200	200
2037	Scentless Mayweed	9542.0	9542.0	1	200	200
2038	Scentless Mayweed	7154.0	7154.0	1	200	200
2039	Scentless Mayweed	10943.0	10943.0	1	200	200
2040	Scentless Mayweed	7108.5	7108.5	1	200	200
2041	Scentless Mayweed	5873.5	5873.5	1	200	200
2042	Scentless Mayweed	7323.0	7323.0	1	200	200
2043	Scentless Mayweed	6910.0	6910.0	3	200	200
2044	Scentless Mayweed	10595.5	10595.5	2	200	200
2045	Scentless Mayweed	6331.5	6331.5	1	200	200
2046	Scentless Mayweed	10928.5	10928.5	1	200	200
2047	Scentless Mayweed	3277.0	3277.0	1	200	200
2048	Scentless Mayweed	7404.5	7404.5	1	200	200
2049	Scentless Mayweed	10354.0	10354.0	1	200	200
2050	Scentless Mayweed	11925.0	6363.5	2	200	200
2051	Scentless Mayweed	10824.5	10314.0	2	200	200
2052	Scentless Mayweed	6400.5	6400.5	1	200	200
2053	Scentless Mayweed	7852.0	7508.0	2	200	200
2054	Scentless Mayweed	8081.0	8081.0	1	200	200
2055	Scentless Mayweed	4595.5	4595.5	1	200	200
2056	Scentless Mayweed	9868.0	9348.0	2	200	200
2057	Scentless Mayweed	10665.5	10665.5	2	200	200
2058	Scentless Mayweed	3723.0	3723.0	1	200	200
2059	Scentless Mayweed	9398.0	9398.0	1	200	200
2060	Scentless Mayweed	10317.5	10317.5	1	200	200
2061	Scentless Mayweed	6719.0	6719.0	1	200	200
2062	Scentless Mayweed	10355.0	10355.0	1	200	200
2063	Scentless Mayweed	8160.0	8160.0	1	200	200
2064	Scentless Mayweed	6901.0	6901.0	1	200	200
2065	Scentless Mayweed	9916.5	9354.0	2	200	200
2066	Scentless Mayweed	8437.5	8437.5	1	200	200
2067	Scentless Mayweed	6811.5	6811.5	4	200	200
2068	Scentless Mayweed	6386.0	6386.0	1	200	200
2069	Scentless Mayweed	10579.5	10579.5	1	200	200
2070	Scentless Mayweed	9622.0	9622.0	1	200	200
2071	Scentless Mayweed	6808.5	6808.5	23	200	200
2072	Scentless Mayweed	12374.5	12374.5	1	200	200
2073	Scentless Mayweed	7302.0	7302.0	2	200	200
2074	Scentless Mayweed	4694.0	4129.0	5	200	200
2075	Scentless Mayweed	6882.5	6882.5	1	200	200
2076	Scentless Mayweed	10403.0	10403.0	1	200	200
2077	Scentless Mayweed	7604.0	7604.0	1	200	200
2078	Scentless Mayweed	9000.0	9000.0	1	200	200
2079	Scentless Mayweed	6419.0	4886.0	2	200	200
2080	Scentless Mayweed	5193.5	3172.0	3	200	200
2081	Scentless Mayweed	9358.5	9358.5	2	200	200
2082	Scentless Mayweed	11729.5	11729.5	1	200	200
2083	Scentless Mayweed	11132.5	11132.5	2	200	200
2084	Scentless Mayweed	10939.0	10939.0	1	200	200
2085	Scentless Mayweed	8219.0	8219.0	1	200	200
2086	Scentless Mayweed	6588.5	6588.5	1	200	200
2087	Scentless Mayweed	6923.0	6923.0	1	200	200
2088	Scentless Mayweed	6077.5	6077.5	1	200	200
2089	Scentless Mayweed	9441.5	9441.5	1	200	200
2090	Scentless Mayweed	6907.5	6907.5	1	200	200
2091	Scentless Mayweed	7887.0	7887.0	3	200	200
2092	Scentless Mayweed	5010.5	5010.5	3	200	200
2093	Scentless Mayweed	6671.0	6671.0	1	200	200
2094	Scentless Mayweed	9080.0	9080.0	1	200	200
2095	Scentless Mayweed	6358.0	6358.0	1	200	200
2096	Scentless Mayweed	8409.0	4913.0	8	200	200
2097	Scentless Mayweed	6523.0	6523.0	2	200	200
2098	Scentless Mayweed	8902.5	8902.5	1	200	200
2099	Scentless Mayweed	3517.0	3517.0	1	200	200
2100	Scentless Mayweed	15213.0	15213.0	2	200	200
2101	Scentless Mayweed	10077.0	10077.0	1	200	200
2102	Scentless Mayweed	7548.5	6576.0	5	200	200
2103	Scentless Mayweed	8046.5	8046.5	1	200	200
2104	Scentless Mayweed	15210.0	15210.0	1	200	200
2105	Scentless Mayweed	9896.0	6924.5	2	200	200
2106	Scentless Mayweed	10733.5	9996.5	10	200	200
2107	Scentless Mayweed	7852.0	7852.0	1	200	200
2108	Scentless Mayweed	10786.5	10786.5	1	200	200
2109	Scentless Mayweed	3692.0	3692.0	5	200	200
2110	Scentless Mayweed	4702.5	4702.5	1	200	200
2111	Scentless Mayweed	10494.0	10494.0	1	200	200
2112	Scentless Mayweed	6852.0	6852.0	1	200	200
2113	Scentless Mayweed	4825.5	4825.5	1	200	200
2114	Scentless Mayweed	8587.0	8587.0	1	200	200
2115	Scentless Mayweed	7266.0	7266.0	1	200	200
2116	Scentless Mayweed	9143.5	9143.5	1	200	200
2117	Scentless Mayweed	7150.0	5086.5	6	200	200
2118	Scentless Mayweed	6578.0	6578.0	1	200	200
2119	Scentless Mayweed	10389.5	10389.5	1	200	200
2120	Scentless Mayweed	10123.5	10123.5	1	200	200
2121	Scentless Mayweed	7905.5	7905.5	1	200	200
2122	Scentless Mayweed	11674.0	9244.5	2	200	200
2123	Scentless Mayweed	9041.0	9041.0	1	200	200
2124	Scentless Mayweed	10818.0	10818.0	1	200	200
2125	Scentless Mayweed	10622.5	10622.5	1	200	200
2126	Scentless Mayweed	6013.0	6013.0	1	200	200
2127	Scentless Mayweed	11686.5	11686.5	1	200	200
2128	Scentless Mayweed	14711.5	14711.5	1	200	200
2129	Scentless Mayweed	14299.0	14299.0	3	200	200
2130	Scentless Mayweed	12334.0	11998.5	2	200	200
2131	Scentless Mayweed	7289.5	7289.5	1	200	200
2132	Scentless Mayweed	6697.0	6697.0	1	200	200
2133	Scentless Mayweed	11473.5	11473.5	1	200	200
2134	Scentless Mayweed	7050.0	7050.0	1	200	200
2135	Scentless Mayweed	11576.5	11281.0	3	200	200
2136	Scentless Mayweed	4087.5	4087.5	3	200	200
2137	Scentless Mayweed	6752.0	6752.0	1	200	200
2138	Scentless Mayweed	6551.0	6551.0	1	200	200
2139	Scentless Mayweed	3308.0	3308.0	1	200	200
2140	Scentless Mayweed	7855.5	7855.5	1	200	200
2141	Scentless Mayweed	6401.0	6401.0	3	200	200
2142	Scentless Mayweed	12313.0	12313.0	1	200	200
2143	Scentless Mayweed	5980.0	5366.5	2	200	200
2144	Scentless Mayweed	8735.5	8735.5	1	200	200
2145	Scentless Mayweed	8536.5	8536.5	1	200	200
2146	Scentless Mayweed	6260.0	6260.0	1	200	200
2147	Scentless Mayweed	10714.5	10714.5	1	200	200
2148	Scentless Mayweed	8292.0	6784.0	2	200	200
2149	Scentless Mayweed	4870.5	4870.5	7	200	200
2150	Scentless Mayweed	7216.5	7216.5	1	200	200
2151	Scentless Mayweed	8550.0	8550.0	1	200	200
2152	Scentless Mayweed	3897.0	3897.0	2	200	200
2153	Scentless Mayweed	7118.0	7118.0	1	200	200
2154	Scentless Mayweed	6449.0	6449.0	1	200	200
2155	Scentless Mayweed	6324.0	6324.0	1	200	200
2156	Scentless Mayweed	6655.0	6655.0	1	200	200
2157	Scentless Mayweed	8748.0	8748.0	1	200	200
2158	Scentless Mayweed	14546.5	14546.5	2	200	200
2159	Scentless Mayweed	10380.0	10380.0	1	200	200
2160	Scentless Mayweed	4987.5	4987.5	1	200	200
2161	Scentless Mayweed	4982.0	3976.5	2	200	200
2162	Scentless Mayweed	8523.0	8523.0	1	200	200
2163	Scentless Mayweed	4352.0	2758.5	4	200	200
2164	Scentless Mayweed	11786.5	11786.5	1	200	200
2165	Scentless Mayweed	9135.0	9135.0	1	200	200
2166	Scentless Mayweed	6758.0	6758.0	5	200	200
2167	Scentless Mayweed	11377.5	10235.0	3	200	200
2168	Scentless Mayweed	10162.0	10162.0	1	200	200
2169	Scentless Mayweed	5957.5	5957.5	1	200	200
2170	Scentless Mayweed	6425.5	5434.0	5	200	200
2171	Scentless Mayweed	9431.0	9431.0	1	200	200
2172	Scentless Mayweed	9734.5	9734.5	1	200	200
2173	Scentless Mayweed	7469.5	7469.5	1	200	200
2174	Scentless Mayweed	9829.0	9829.0	1	200	200
2175	Scentless Mayweed	12330.0	12330.0	1	200	200
2176	Scentless Mayweed	7783.0	7783.0	2	200	200
2177	Scentless Mayweed	9614.5	8959.5	8	200	200
2178	Scentless Mayweed	8676.5	8676.5	2	200	200
2179	Scentless Mayweed	11985.0	11664.5	3	200	200
2180	Scentless Mayweed	8411.0	8411.0	1	200	200
2181	Scentless Mayweed	6902.5	6902.5	1	200	200
2182	Scentless Mayweed	7512.5	7512.5	1	200	200
2183	Scentless Mayweed	5556.0	5556.0	3	200	200
2184	Scentless Mayweed	12567.5	8548.0	2	200	200
2185	Scentless Mayweed	7688.0	7688.0	1	200	200
2186	Scentless Mayweed	6583.0	5482.5	3	200	200
2187	Scentless Mayweed	8467.0	8467.0	1	200	200
2188	Scentless Mayweed	5777.5	5777.5	1	200	200
2189	Scentless Mayweed	8108.5	8108.5	1	200	200
2190	Scentless Mayweed	8991.0	8991.0	1	200	200
2191	Scentless Mayweed	4385.0	4385.0	1	200	200
2192	Scentless Mayweed	9703.5	9365.5	2	200	200
2193	Scentless Mayweed	10599.5	10599.5	1	200	200
2194	Scentless Mayweed	9263.5	9263.5	1	200	200
2195	Scentless Mayweed	8853.5	6959.0	2	200	200
2196	Scentless Mayweed	10063.0	10063.0	1	200	200
2197	Scentless Mayweed	8791.5	8791.5	1	200	200
2198	Scentless Mayweed	10736.5	10736.5	1	200	200
2199	Scentless Mayweed	10211.0	9761.0	2	200	200
2200	Scentless Mayweed	7486.0	7486.0	1	200	200
2201	Scentless Mayweed	10915.5	10915.5	1	200	200
2202	Scentless Mayweed	9958.5	9958.5	2	200	200
2203	Scentless Mayweed	6377.5	6377.5	3	200	200
2204	Scentless Mayweed	6881.0	6069.0	2	200	200
2205	Scentless Mayweed	13888.0	13888.0	1	200	200
2206	Scentless Mayweed	6573.5	6573.5	1	200	200
2207	Scentless Mayweed	7819.5	7300.5	2	200	200
2208	Scentless Mayweed	3097.0	3097.0	1	200	200
2209	Scentless Mayweed	6824.5	6824.5	1	200	200
2210	Scentless Mayweed	11757.5	11757.5	1	200	200
2211	Scentless Mayweed	3924.5	3924.5	1	200	200
2212	Scentless Mayweed	2578.5	2578.5	1	200	200
2213	Scentless Mayweed	8821.0	6787.0	2	200	200
2214	Scentless Mayweed	8784.0	8012.0	2	200	200
2215	Scentless Mayweed	10432.5	10432.5	1	200	200
2216	Scentless Mayweed	9084.5	9084.5	2	200	200
2217	Scentless Mayweed	12771.5	12771.5	4	200	200
2218	Scentless Mayweed	3725.5	3725.5	2	200	200
2219	Scentless Mayweed	4525.0	4525.0	1	200	200
2220	Scentless Mayweed	14558.5	14558.5	1	200	200
2221	Scentless Mayweed	4974.5	2996.5	4	200	200
2222	Scentless Mayweed	1518.5	1040.0	3	200	200
2223	Scentless Mayweed	12483.5	12483.5	1	200	200
2224	Scentless Mayweed	5413.0	5413.0	2	200	200
2225	Scentless Mayweed	9621.5	9621.5	1	200	200
2226	Scentless Mayweed	8885.5	8885.5	1	200	200
2227	Scentless Mayweed	9873.5	9873.5	1	200	200
2228	Scentless Mayweed	13745.0	12681.0	2	200	200
2229	Scentless Mayweed	6095.5	6095.5	3	200	200
2230	Scentless Mayweed	8631.0	8631.0	1	200	200
2231	Scentless Mayweed	8589.5	8589.5	1	200	200
2232	Scentless Mayweed	8172.0	8172.0	1	200	200
2233	Scentless Mayweed	4553.5	4553.5	1	200	200
2234	Scentless Mayweed	7492.0	7492.0	1	200	200
2235	Scentless Mayweed	4803.0	4803.0	3	200	200
2236	Scentless Mayweed	5376.0	5376.0	7	200	200
2237	Scentless Mayweed	5750.0	5750.0	4	200	200
2238	Scentless Mayweed	8945.0	8945.0	1	200	200
2239	Scentless Mayweed	7210.5	6773.5	11	200	200
2240	Scentless Mayweed	6201.5	6201.5	2	200	200
2241	Scentless Mayweed	11665.5	11665.5	1	200	200
2242	Scentless Mayweed	7671.5	7671.5	8	200	200
2243	Scentless Mayweed	6298.5	6298.5	1	200	200
2244	Scentless Mayweed	6894.5	6894.5	1	200	200
2245	Scentless Mayweed	15190.5	15190.5	1	200	200
2246	Scentless Mayweed	6253.5	6253.5	1	200	200
2247	Scentless Mayweed	9015.5	8068.5	6	200	200
2248	Scentless Mayweed	7541.0	7541.0	1	200	200
2249	Scentless Mayweed	9902.0	9902.0	1	200	200
2250	Scentless Mayweed	9214.0	9214.0	1	200	200
2251	Scentless Mayweed	10356.5	10356.5	2	200	200
2252	Scentless Mayweed	4577.0	3902.5	7	200	200
2253	Scentless Mayweed	6570.5	6570.5	1	200	200
2254	Scentless Mayweed	7838.0	7838.0	1	200	200
2255	Scentless Mayweed	7724.5	7724.5	1	200	200
2256	Scentless Mayweed	7663.5	7663.5	1	200	200
2257	Scentless Mayweed	5861.5	5861.5	1	200	200
2258	Scentless Mayweed	7670.0	7670.0	1	200	200
2259	Scentless Mayweed	8217.5	8217.5	1	200	200
2260	Scentless Mayweed	8902.5	8902.5	1	200	200
2261	Scentless Mayweed	9021.0	9021.0	1	200	200
